exercise,videoName,frame,good/bad,feedback
deadlift,deadlift_6.mp4,84,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_6.mp4,87,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_6.mp4,90,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_6.mp4,93,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_6.mp4,96,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_6.mp4,99,good,None
deadlift,deadlift_6.mp4,102,good,None
deadlift,deadlift_6.mp4,105,good,None
deadlift,deadlift_6.mp4,108,good,None
deadlift,deadlift_6.mp4,111,good,None
deadlift,deadlift_6.mp4,114,good,None
deadlift,deadlift_6.mp4,117,good,None
deadlift,deadlift_6.mp4,120,good,None
deadlift,deadlift_6.mp4,123,good,None
deadlift,deadlift_6.mp4,126,good,None
deadlift,deadlift_6.mp4,129,good,None
deadlift,deadlift_6.mp4,132,good,None
deadlift,deadlift_6.mp4,135,good,None
deadlift,deadlift_6.mp4,138,good,None
deadlift,deadlift_6.mp4,141,good,None
deadlift,deadlift_6.mp4,144,good,None
deadlift,deadlift_6.mp4,147,good,None
deadlift,deadlift_6.mp4,150,good,None
deadlift,deadlift_7.mp4,3,bad,[RIGHT] Bend knees less. | [LEFT] Keep neck neutral with spine. | [RIGHT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,6,bad,[RIGHT] Bend knees less. | [RIGHT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,9,bad,[RIGHT] Bend knees less. | [RIGHT] Keep neck neutral with spine. | [LEFT] Hips too low! Don't squat the deadlift. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,12,bad,[RIGHT] Bend knees less. | [RIGHT] Keep neck neutral with spine. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,15,bad,[RIGHT] Bend knees less. | [RIGHT] Keep neck neutral with spine. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,18,bad,[RIGHT] Bend knees less. | [RIGHT] Keep neck neutral with spine. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,21,bad,[RIGHT] Bend knees less. | [LEFT] Keep neck neutral with spine. | [RIGHT] Keep neck neutral with spine. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,24,bad,[LEFT] Bend knees less.
deadlift,deadlift_7.mp4,27,bad,[LEFT] Bend knees less.
deadlift,deadlift_7.mp4,30,good,None
deadlift,deadlift_7.mp4,33,good,None
deadlift,deadlift_7.mp4,36,good,None
deadlift,deadlift_7.mp4,39,good,None
deadlift,deadlift_7.mp4,42,good,None
deadlift,deadlift_7.mp4,45,good,None
deadlift,deadlift_7.mp4,48,good,None
deadlift,deadlift_7.mp4,51,good,None
deadlift,deadlift_7.mp4,54,good,None
deadlift,deadlift_7.mp4,57,good,None
deadlift,deadlift_7.mp4,60,good,None
deadlift,deadlift_7.mp4,63,good,None
deadlift,deadlift_7.mp4,66,good,None
deadlift,deadlift_7.mp4,69,good,None
deadlift,deadlift_7.mp4,72,good,None
deadlift,deadlift_7.mp4,75,good,None
deadlift,deadlift_7.mp4,78,good,None
deadlift,deadlift_7.mp4,81,good,None
deadlift,deadlift_7.mp4,84,good,None
deadlift,deadlift_7.mp4,87,good,None
deadlift,deadlift_7.mp4,90,bad,[RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,93,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,96,bad,[RIGHT] Bend knees less. | [LEFT] Keep neck neutral with spine. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,99,bad,[RIGHT] Bend knees less. | [LEFT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,102,bad,[RIGHT] Bend knees less. | [LEFT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,105,bad,[LEFT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,108,bad,[LEFT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,111,bad,[LEFT] Keep neck neutral with spine.
deadlift,deadlift_7.mp4,114,good,None
deadlift,deadlift_7.mp4,117,good,None
deadlift,deadlift_7.mp4,120,good,None
deadlift,deadlift_7.mp4,123,good,None
deadlift,deadlift_7.mp4,126,bad,[RIGHT] Hips flexed too much (sitting back?).
deadlift,deadlift_7.mp4,129,bad,[RIGHT] Hips flexed too much (sitting back?).
deadlift,deadlift_7.mp4,132,bad,[RIGHT] Hips flexed too much (sitting back?).
deadlift,deadlift_7.mp4,135,bad,[RIGHT] Hips too low! Don't squat the deadlift. | [RIGHT] Hips flexed too much (sitting back?).
deadlift,deadlift_7.mp4,138,bad,[RIGHT] Hips too low! Don't squat the deadlift. | [RIGHT] Hips flexed too much (sitting back?).
deadlift,deadlift_7.mp4,141,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,144,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,147,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_7.mp4,150,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,3,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,6,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,9,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,12,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,15,good,None
deadlift,deadlift_8.mp4,18,good,None
deadlift,deadlift_8.mp4,21,good,None
deadlift,deadlift_8.mp4,24,good,None
deadlift,deadlift_8.mp4,27,good,None
deadlift,deadlift_8.mp4,30,good,None
deadlift,deadlift_8.mp4,33,good,None
deadlift,deadlift_8.mp4,36,good,None
deadlift,deadlift_8.mp4,39,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,42,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,45,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,48,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,51,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,54,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,57,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,60,bad,[RIGHT] Bend knees less.
deadlift,deadlift_8.mp4,63,good,None
deadlift,deadlift_8.mp4,66,good,None
deadlift,deadlift_8.mp4,69,good,None
deadlift,deadlift_8.mp4,72,good,None
deadlift,deadlift_8.mp4,75,good,None
deadlift,deadlift_8.mp4,78,good,None
deadlift,deadlift_8.mp4,81,good,None
deadlift,deadlift_8.mp4,84,good,None
deadlift,deadlift_8.mp4,87,good,None
deadlift,deadlift_8.mp4,90,good,None
deadlift,deadlift_8.mp4,93,good,None
deadlift,deadlift_8.mp4,96,good,None
deadlift,deadlift_8.mp4,99,good,None
deadlift,deadlift_8.mp4,102,good,None
deadlift,deadlift_8.mp4,105,good,None
deadlift,deadlift_8.mp4,108,good,None
deadlift,deadlift_8.mp4,111,good,None
deadlift,deadlift_8.mp4,114,good,None
deadlift,deadlift_8.mp4,117,good,None
deadlift,deadlift_8.mp4,120,good,None
deadlift,deadlift_8.mp4,123,good,None
deadlift,deadlift_8.mp4,126,good,None
deadlift,deadlift_8.mp4,129,good,None
deadlift,deadlift_8.mp4,132,good,None
deadlift,deadlift_8.mp4,135,good,None
deadlift,deadlift_8.mp4,138,bad,[RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,141,bad,[RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,144,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,147,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_8.mp4,150,bad,[RIGHT] Bend knees less. | [RIGHT] Hips too low! Don't squat the deadlift.
deadlift,deadlift_9.mp4,3,good,None
deadlift,deadlift_9.mp4,6,good,None
deadlift,deadlift_9.mp4,9,good,None
deadlift,deadlift_9.mp4,12,good,None
deadlift,deadlift_9.mp4,15,good,None
deadlift,deadlift_9.mp4,18,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,21,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,24,good,None
deadlift,deadlift_9.mp4,27,good,None
deadlift,deadlift_9.mp4,30,good,None
deadlift,deadlift_9.mp4,33,good,None
deadlift,deadlift_9.mp4,36,good,None
deadlift,deadlift_9.mp4,39,good,None
deadlift,deadlift_9.mp4,42,good,None
deadlift,deadlift_9.mp4,45,good,None
deadlift,deadlift_9.mp4,48,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,51,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,54,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,57,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,60,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,63,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,66,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,69,good,None
deadlift,deadlift_9.mp4,72,good,None
deadlift,deadlift_9.mp4,75,good,None
deadlift,deadlift_9.mp4,78,good,None
deadlift,deadlift_9.mp4,81,good,None
deadlift,deadlift_9.mp4,84,good,None
deadlift,deadlift_9.mp4,87,good,None
deadlift,deadlift_9.mp4,90,good,None
deadlift,deadlift_9.mp4,93,good,None
deadlift,deadlift_9.mp4,96,good,None
deadlift,deadlift_9.mp4,99,good,None
deadlift,deadlift_9.mp4,102,good,None
deadlift,deadlift_9.mp4,105,good,None
deadlift,deadlift_9.mp4,108,bad,[LEFT] Legs too straight (Lockout?).
deadlift,deadlift_9.mp4,111,bad,[LEFT] Legs too straight (Lockout?).
deadlift,deadlift_9.mp4,114,bad,[LEFT] Legs too straight (Lockout?).
deadlift,deadlift_9.mp4,117,bad,[RIGHT] Keep neck neutral with spine. | [LEFT] Legs too straight (Lockout?).
deadlift,deadlift_9.mp4,120,bad,[LEFT] Legs too straight (Lockout?).
deadlift,deadlift_9.mp4,123,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,126,bad,[RIGHT] Keep neck neutral with spine.
deadlift,deadlift_9.mp4,129,good,None
deadlift,deadlift_9.mp4,132,good,None
deadlift,deadlift_9.mp4,135,good,None
deadlift,deadlift_9.mp4,138,good,None
deadlift,deadlift_9.mp4,141,good,None
deadlift,deadlift_9.mp4,144,good,None
deadlift,deadlift_9.mp4,147,good,None
decline bench press,dbp_1.mp4,3,good,None
decline bench press,dbp_1.mp4,6,good,None
decline bench press,dbp_1.mp4,9,good,None
decline bench press,dbp_1.mp4,12,good,None
decline bench press,dbp_1.mp4,15,good,None
decline bench press,dbp_1.mp4,18,good,None
decline bench press,dbp_1.mp4,21,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,24,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,27,good,None
decline bench press,dbp_1.mp4,30,good,None
decline bench press,dbp_1.mp4,33,good,None
decline bench press,dbp_1.mp4,36,good,None
decline bench press,dbp_1.mp4,39,good,None
decline bench press,dbp_1.mp4,42,good,None
decline bench press,dbp_1.mp4,45,good,None
decline bench press,dbp_1.mp4,48,good,None
decline bench press,dbp_1.mp4,51,good,None
decline bench press,dbp_1.mp4,54,good,None
decline bench press,dbp_1.mp4,57,good,None
decline bench press,dbp_1.mp4,60,good,None
decline bench press,dbp_1.mp4,63,good,None
decline bench press,dbp_1.mp4,66,good,None
decline bench press,dbp_1.mp4,69,good,None
decline bench press,dbp_1.mp4,72,good,None
decline bench press,dbp_1.mp4,75,good,None
decline bench press,dbp_1.mp4,78,good,None
decline bench press,dbp_1.mp4,81,good,None
decline bench press,dbp_1.mp4,84,good,None
decline bench press,dbp_1.mp4,87,good,None
decline bench press,dbp_1.mp4,90,good,None
decline bench press,dbp_1.mp4,93,good,None
decline bench press,dbp_1.mp4,96,good,None
decline bench press,dbp_1.mp4,99,good,None
decline bench press,dbp_1.mp4,102,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,105,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift). | [LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,108,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift). | [LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,111,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift). | [LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,114,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,117,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,120,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,123,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,126,good,None
decline bench press,dbp_1.mp4,129,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,132,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,135,good,None
decline bench press,dbp_1.mp4,138,good,None
decline bench press,dbp_1.mp4,141,good,None
decline bench press,dbp_1.mp4,144,good,None
decline bench press,dbp_1.mp4,147,good,None
decline bench press,dbp_1.mp4,150,good,None
decline bench press,dbp_1.mp4,153,good,None
decline bench press,dbp_1.mp4,156,good,None
decline bench press,dbp_1.mp4,159,good,None
decline bench press,dbp_1.mp4,162,good,None
decline bench press,dbp_1.mp4,165,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,168,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,171,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,174,good,None
decline bench press,dbp_1.mp4,177,good,None
decline bench press,dbp_1.mp4,180,good,None
decline bench press,dbp_1.mp4,183,good,None
decline bench press,dbp_1.mp4,186,good,None
decline bench press,dbp_1.mp4,189,good,None
decline bench press,dbp_1.mp4,192,good,None
decline bench press,dbp_1.mp4,195,good,None
decline bench press,dbp_1.mp4,198,good,None
decline bench press,dbp_1.mp4,201,good,None
decline bench press,dbp_1.mp4,204,good,None
decline bench press,dbp_1.mp4,207,good,None
decline bench press,dbp_1.mp4,210,good,None
decline bench press,dbp_1.mp4,213,good,None
decline bench press,dbp_1.mp4,216,good,None
decline bench press,dbp_1.mp4,219,good,None
decline bench press,dbp_1.mp4,222,good,None
decline bench press,dbp_1.mp4,225,good,None
decline bench press,dbp_1.mp4,228,good,None
decline bench press,dbp_1.mp4,231,good,None
decline bench press,dbp_1.mp4,234,good,None
decline bench press,dbp_1.mp4,237,good,None
decline bench press,dbp_1.mp4,240,good,None
decline bench press,dbp_1.mp4,243,good,None
decline bench press,dbp_1.mp4,246,good,None
decline bench press,dbp_1.mp4,249,good,None
decline bench press,dbp_1.mp4,252,good,None
decline bench press,dbp_1.mp4,255,good,None
decline bench press,dbp_1.mp4,258,good,None
decline bench press,dbp_1.mp4,261,good,None
decline bench press,dbp_1.mp4,264,good,None
decline bench press,dbp_1.mp4,267,good,None
decline bench press,dbp_1.mp4,270,good,None
decline bench press,dbp_1.mp4,273,good,None
decline bench press,dbp_1.mp4,276,good,None
decline bench press,dbp_1.mp4,279,good,None
decline bench press,dbp_1.mp4,282,good,None
decline bench press,dbp_1.mp4,285,good,None
decline bench press,dbp_1.mp4,288,good,None
decline bench press,dbp_1.mp4,291,good,None
decline bench press,dbp_1.mp4,294,good,None
decline bench press,dbp_1.mp4,297,good,None
decline bench press,dbp_1.mp4,300,good,None
decline bench press,dbp_1.mp4,303,good,None
decline bench press,dbp_1.mp4,306,good,None
decline bench press,dbp_1.mp4,309,good,None
decline bench press,dbp_1.mp4,312,good,None
decline bench press,dbp_1.mp4,315,good,None
decline bench press,dbp_1.mp4,318,good,None
decline bench press,dbp_1.mp4,321,good,None
decline bench press,dbp_1.mp4,324,good,None
decline bench press,dbp_1.mp4,327,good,None
decline bench press,dbp_1.mp4,330,good,None
decline bench press,dbp_1.mp4,333,good,None
decline bench press,dbp_1.mp4,336,good,None
decline bench press,dbp_1.mp4,339,good,None
decline bench press,dbp_1.mp4,342,good,None
decline bench press,dbp_1.mp4,345,good,None
decline bench press,dbp_1.mp4,348,good,None
decline bench press,dbp_1.mp4,351,good,None
decline bench press,dbp_1.mp4,354,good,None
decline bench press,dbp_1.mp4,357,good,None
decline bench press,dbp_1.mp4,360,good,None
decline bench press,dbp_1.mp4,363,good,None
decline bench press,dbp_1.mp4,366,good,None
decline bench press,dbp_1.mp4,369,good,None
decline bench press,dbp_1.mp4,372,good,None
decline bench press,dbp_1.mp4,375,good,None
decline bench press,dbp_1.mp4,378,good,None
decline bench press,dbp_1.mp4,381,good,None
decline bench press,dbp_1.mp4,384,good,None
decline bench press,dbp_1.mp4,387,good,None
decline bench press,dbp_1.mp4,390,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,393,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,396,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,399,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,402,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,405,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,408,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,411,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,414,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,417,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,420,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,423,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,426,good,None
decline bench press,dbp_1.mp4,429,good,None
decline bench press,dbp_1.mp4,432,good,None
decline bench press,dbp_1.mp4,435,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,438,good,None
decline bench press,dbp_1.mp4,441,good,None
decline bench press,dbp_1.mp4,444,good,None
decline bench press,dbp_1.mp4,447,good,None
decline bench press,dbp_1.mp4,450,good,None
decline bench press,dbp_1.mp4,453,good,None
decline bench press,dbp_1.mp4,456,good,None
decline bench press,dbp_1.mp4,459,good,None
decline bench press,dbp_1.mp4,462,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,465,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,468,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,471,bad,[RIGHT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,474,good,None
decline bench press,dbp_1.mp4,477,bad,[LEFT] Elbows flaring out too much. | [RIGHT] Elbows flaring out too much.
decline bench press,dbp_1.mp4,480,bad,[RIGHT] Elbows flaring out too much.
decline bench press,dbp_1.mp4,483,good,None
decline bench press,dbp_1.mp4,486,good,None
decline bench press,dbp_1.mp4,489,good,None
decline bench press,dbp_1.mp4,492,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,495,good,None
decline bench press,dbp_1.mp4,498,good,None
decline bench press,dbp_1.mp4,501,good,None
decline bench press,dbp_1.mp4,504,good,None
decline bench press,dbp_1.mp4,507,good,None
decline bench press,dbp_1.mp4,510,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,513,good,None
decline bench press,dbp_1.mp4,516,good,None
decline bench press,dbp_1.mp4,519,good,None
decline bench press,dbp_1.mp4,522,good,None
decline bench press,dbp_1.mp4,525,good,None
decline bench press,dbp_1.mp4,528,good,None
decline bench press,dbp_1.mp4,531,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,534,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,537,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_1.mp4,540,good,None
decline bench press,dbp_10.mp4,3,good,None
decline bench press,dbp_10.mp4,6,good,None
decline bench press,dbp_10.mp4,9,good,None
decline bench press,dbp_10.mp4,12,good,None
decline bench press,dbp_10.mp4,15,good,None
decline bench press,dbp_10.mp4,18,good,None
decline bench press,dbp_10.mp4,21,good,None
decline bench press,dbp_10.mp4,24,good,None
decline bench press,dbp_10.mp4,27,good,None
decline bench press,dbp_10.mp4,30,good,None
decline bench press,dbp_10.mp4,33,good,None
decline bench press,dbp_10.mp4,36,good,None
decline bench press,dbp_10.mp4,39,good,None
decline bench press,dbp_10.mp4,42,good,None
decline bench press,dbp_10.mp4,45,good,None
decline bench press,dbp_10.mp4,48,bad,[LEFT] Stack wrists over elbows (Horizontal Drift).
decline bench press,dbp_10.mp4,51,good,None
decline bench press,dbp_10.mp4,54,good,None
decline bench press,dbp_10.mp4,57,good,None
decline bench press,dbp_10.mp4,60,bad,[LEFT] Elbows flaring out too much.
decline bench press,dbp_10.mp4,63,bad,[LEFT] Elbows flaring out too much.
decline bench press,dbp_10.mp4,66,bad,[LEFT] Elbows flaring out too much.
decline bench press,dbp_10.mp4,69,bad,[LEFT] Elbows flaring out too much.
decline bench press,dbp_10.mp4,72,bad,[LEFT] Elbows flaring out too much.
